web-scraper-order,web-scraper-start-url,player,player-href,self-win,r-top,r-top-href,r-jungle,r-jungle-href,r-mid,r-mid-href,r-bot,r-bot-href,r-sup,r-sup-href,b-top,b-top-href,b-jungle,b-jungle-href,b-mid,b-mid-href,b-bot,b-bot-href,b-sup,b-sup-href,self-champ,self-champ-href
1663984023-460,https://na.op.gg/leaderboards/champions?region=na,Proosia,https://na.op.gg/summoners/na/Proosia,Victory,17,https://na.op.gg/champions/kled,16,https://na.op.gg/champions/shaco,17,https://na.op.gg/champions/zoe,16,https://na.op.gg/champions/jhin,15,https://na.op.gg/champions/xerath,18,https://na.op.gg/champions/drmundo,18,https://na.op.gg/champions/rengar,18,https://na.op.gg/champions/kaisa,,,16,https://na.op.gg/champions/lux,18,https://na.op.gg/champions/ahri
1663984023-461,https://na.op.gg/leaderboards/champions?region=na,Proosia,https://na.op.gg/summoners/na/Proosia,Victory,,,,,,,,,,,,,,,,,,,,,10,https://na.op.gg/champions/ahri
1663984023-462,https://na.op.gg/leaderboards/champions?region=na,Proosia,https://na.op.gg/summoners/na/Proosia,Victory,11,https://na.op.gg/champions/diana,11,https://na.op.gg/champions/qiyana,12,https://na.op.gg/champions/yone,11,https://na.op.gg/champions/sivir,10,https://na.op.gg/champions/soraka,13,https://na.op.gg/champions/sion,13,https://na.op.gg/champions/vi,13,https://na.op.gg/champions/leblanc,14,https://na.op.gg/champions/nilah,,,10,https://na.op.gg/champions/ahri
1663984023-463,https://na.op.gg/leaderboards/champions?region=na,Proosia,https://na.op.gg/summoners/na/Proosia,Defeat,,,,,,,,,,,,,,,,,,,,,11,https://na.op.gg/champions/ahri
1663984023-464,https://na.op.gg/leaderboards/champions?region=na,Proosia,https://na.op.gg/summoners/na/Proosia,Defeat,12,https://na.op.gg/champions/maokai,11,https://na.op.gg/champions/leesin,13,https://na.op.gg/champions/akshan,,,11,https://na.op.gg/champions/tahmkench,15,https://na.op.gg/champions/jax,14,https://na.op.gg/champions/poppy,15,https://na.op.gg/champions/akali,14,https://na.op.gg/champions/tristana,12,https://na.op.gg/champions/nautilus,11,https://na.op.gg/champions/ahri
1663984023-465,https://na.op.gg/leaderboards/champions?region=na,Proosia,https://na.op.gg/summoners/na/Proosia,Victory,,,,,,,,,,,,,,,,,,,,,16,https://na.op.gg/champions/ahri
1663984023-466,https://na.op.gg/leaderboards/champions?region=na,Proosia,https://na.op.gg/summoners/na/Proosia,Victory,16,https://na.op.gg/champions/aatrox,17,https://na.op.gg/champions/karthus,18,https://na.op.gg/champions/zed,17,https://na.op.gg/champions/samira,15,https://na.op.gg/champions/thresh,18,https://na.op.gg/champions/garen,18,https://na.op.gg/champions/lillia,17,https://na.op.gg/champions/qiyana,18,https://na.op.gg/champions/ashe,,,16,https://na.op.gg/champions/ahri
1663984023-467,https://na.op.gg/leaderboards/champions?region=na,Proosia,https://na.op.gg/summoners/na/Proosia,Victory,,,,,,,,,,,,,,,,,,,,,13,https://na.op.gg/champions/ahri
1663984023-468,https://na.op.gg/leaderboards/champions?region=na,Proosia,https://na.op.gg/summoners/na/Proosia,Victory,14,https://na.op.gg/champions/sett,14,https://na.op.gg/champions/karthus,13,https://na.op.gg/champions/sylas,14,https://na.op.gg/champions/xayah,12,https://na.op.gg/champions/nautilus,17,https://na.op.gg/champions/chogath,16,https://na.op.gg/champions/graves,16,https://na.op.gg/champions/yasuo,16,https://na.op.gg/champions/lucian,,,13,https://na.op.gg/champions/ahri
1663984023-469,https://na.op.gg/leaderboards/champions?region=na,Proosia,https://na.op.gg/summoners/na/Proosia,Defeat,,,,,,,,,,,,,,,,,,,,,10,https://na.op.gg/champions/ahri
1663984023-470,https://na.op.gg/leaderboards/champions?region=na,Proosia,https://na.op.gg/summoners/na/Proosia,Defeat,13,https://na.op.gg/champions/udyr,11,https://na.op.gg/champions/nidalee,13,https://na.op.gg/champions/viktor,11,https://na.op.gg/champions/tristana,,,13,https://na.op.gg/champions/darius,12,https://na.op.gg/champions/ekko,13,https://na.op.gg/champions/zed,13,https://na.op.gg/champions/twitch,11,https://na.op.gg/champions/heimerdinger,10,https://na.op.gg/champions/ahri
1663984023-471,https://na.op.gg/leaderboards/champions?region=na,Proosia,https://na.op.gg/summoners/na/Proosia,Defeat,,,,,,,,,,,,,,,,,,,,,10,https://na.op.gg/champions/ahri
1663984023-472,https://na.op.gg/leaderboards/champions?region=na,Proosia,https://na.op.gg/summoners/na/Proosia,Defeat,12,https://na.op.gg/champions/irelia,12,https://na.op.gg/champions/khazix,14,https://na.op.gg/champions/vladimir,11,https://na.op.gg/champions/draven,,,16,https://na.op.gg/champions/chogath,13,https://na.op.gg/champions/zac,12,https://na.op.gg/champions/orianna,13,https://na.op.gg/champions/ashe,10,https://na.op.gg/champions/janna,10,https://na.op.gg/champions/ahri
1663984023-473,https://na.op.gg/leaderboards/champions?region=na,Proosia,https://na.op.gg/summoners/na/Proosia,Victory,,,,,,,,,,,,,,,,,,,,,14,https://na.op.gg/champions/ahri
1663984023-474,https://na.op.gg/leaderboards/champions?region=na,Proosia,https://na.op.gg/summoners/na/Proosia,Victory,14,https://na.op.gg/champions/darius,13,https://na.op.gg/champions/evelynn,13,https://na.op.gg/champions/garen,11,https://na.op.gg/champions/sivir,10,https://na.op.gg/champions/karma,13,https://na.op.gg/champions/maokai,13,https://na.op.gg/champions/nocturne,,,14,https://na.op.gg/champions/draven,12,https://na.op.gg/champions/thresh,14,https://na.op.gg/champions/ahri
1663984023-475,https://na.op.gg/leaderboards/champions?region=na,Proosia,https://na.op.gg/summoners/na/Proosia,Defeat,,,,,,,,,,,,,,,,,,,,,10,https://na.op.gg/champions/ahri
1663984023-476,https://na.op.gg/leaderboards/champions?region=na,Proosia,https://na.op.gg/summoners/na/Proosia,Defeat,14,https://na.op.gg/champions/quinn,12,https://na.op.gg/champions/mordekaiser,12,https://na.op.gg/champions/rumble,10,https://na.op.gg/champions/vayne,,,13,https://na.op.gg/champions/sejuani,14,https://na.op.gg/champions/nidalee,14,https://na.op.gg/champions/cassiopeia,13,https://na.op.gg/champions/swain,10,https://na.op.gg/champions/blitzcrank,10,https://na.op.gg/champions/ahri
1663984023-477,https://na.op.gg/leaderboards/champions?region=na,Proosia,https://na.op.gg/summoners/na/Proosia,Defeat,,,,,,,,,,,,,,,,,,,,,14,https://na.op.gg/champions/ahri
1663984023-478,https://na.op.gg/leaderboards/champions?region=na,Proosia,https://na.op.gg/summoners/na/Proosia,Defeat,15,https://na.op.gg/champions/aatrox,14,https://na.op.gg/champions/shyvana,,,13,https://na.op.gg/champions/veigar,12,https://na.op.gg/champions/pyke,16,https://na.op.gg/champions/mordekaiser,16,https://na.op.gg/champions/khazix,17,https://na.op.gg/champions/fizz,15,https://na.op.gg/champions/missfortune,14,https://na.op.gg/champions/janna,14,https://na.op.gg/champions/ahri
1663984023-479,https://na.op.gg/leaderboards/champions?region=na,Proosia,https://na.op.gg/summoners/na/Proosia,Victory,,,,,,,,,,,,,,,,,,,,,14,https://na.op.gg/champions/ahri
1663984023-480,https://na.op.gg/leaderboards/champions?region=na,Proosia,https://na.op.gg/summoners/na/Proosia,Victory,13,https://na.op.gg/champions/riven,13,https://na.op.gg/champions/khazix,14,https://na.op.gg/champions/vladimir,11,https://na.op.gg/champions/tristana,11,https://na.op.gg/champions/sona,15,https://na.op.gg/champions/maokai,14,https://na.op.gg/champions/elise,,,14,https://na.op.gg/champions/draven,12,https://na.op.gg/champions/pyke,14,https://na.op.gg/champions/ahri
1663984162-481,https://na.op.gg/leaderboards/champions?region=na,franzai,https://na.op.gg/summoners/na/franzai,Defeat,,,,,,,,,,,,,,,,,,,,,14,https://na.op.gg/champions/fiddlesticks
1663984162-482,https://na.op.gg/leaderboards/champions?region=na,franzai,https://na.op.gg/summoners/na/franzai,Defeat,17,https://na.op.gg/champions/urgot,,,15,https://na.op.gg/champions/yasuo,13,https://na.op.gg/champions/samira,12,https://na.op.gg/champions/nautilus,16,https://na.op.gg/champions/senna,16,https://na.op.gg/champions/xinzhao,18,https://na.op.gg/champions/sylas,16,https://na.op.gg/champions/jhin,13,https://na.op.gg/champions/morgana,14,https://na.op.gg/champions/fiddlesticks
1663984162-483,https://na.op.gg/leaderboards/champions?region=na,franzai,https://na.op.gg/summoners/na/franzai,Defeat,,,,,,,,,,,,,,,,,,,,,12,https://na.op.gg/champions/fiddlesticks
1663984162-484,https://na.op.gg/leaderboards/champions?region=na,franzai,https://na.op.gg/summoners/na/franzai,Defeat,14,https://na.op.gg/champions/vladimir,,,13,https://na.op.gg/champions/irelia,12,https://na.op.gg/champions/missfortune,11,https://na.op.gg/champions/pyke,14,https://na.op.gg/champions/sylas,16,https://na.op.gg/champions/graves,15,https://na.op.gg/champions/gragas,15,https://na.op.gg/champions/sivir,12,https://na.op.gg/champions/janna,12,https://na.op.gg/champions/fiddlesticks
1663984162-485,https://na.op.gg/leaderboards/champions?region=na,franzai,https://na.op.gg/summoners/na/franzai,Defeat,,,,,,,,,,,,,,,,,,,,,11,https://na.op.gg/champions/fiddlesticks
1663984162-486,https://na.op.gg/leaderboards/champions?region=na,franzai,https://na.op.gg/summoners/na/franzai,Defeat,15,https://na.op.gg/champions/udyr,13,https://na.op.gg/champions/volibear,14,https://na.op.gg/champions/sylas,14,https://na.op.gg/champions/twitch,,,15,https://na.op.gg/champions/sett,16,https://na.op.gg/champions/graves,16,https://na.op.gg/champions/kassadin,13,https://na.op.gg/champions/ashe,13,https://na.op.gg/champions/senna,11,https://na.op.gg/champions/fiddlesticks
1663984162-487,https://na.op.gg/leaderboards/champions?region=na,franzai,https://na.op.gg/summoners/na/franzai,Victory,,,,,,,,,,,,,,,,,,,,,15,https://na.op.gg/champions/fiddlesticks
1663984162-488,https://na.op.gg/leaderboards/champions?region=na,franzai,https://na.op.gg/summoners/na/franzai,Victory,14,https://na.op.gg/champions/mordekaiser,13,https://na.op.gg/champions/kindred,14,https://na.op.gg/champions/zed,14,https://na.op.gg/champions/caitlyn,13,https://na.op.gg/champions/pantheon,14,https://na.op.gg/champions/kled,,,16,https://na.op.gg/champions/akshan,14,https://na.op.gg/champions/ezreal,14,https://na.op.gg/champions/lulu,15,https://na.op.gg/champions/fiddlesticks
1663984162-489,https://na.op.gg/leaderboards/champions?region=na,franzai,https://na.op.gg/summoners/na/franzai,Defeat,,,,,,,,,,,,,,,,,,,,,14,https://na.op.gg/champions/fiddlesticks
1663984162-490,https://na.op.gg/leaderboards/champions?region=na,franzai,https://na.op.gg/summoners/na/franzai,Defeat,16,https://na.op.gg/champions/gangplank,,,14,https://na.op.gg/champions/galio,13,https://na.op.gg/champions/vayne,13,https://na.op.gg/champions/ashe,17,https://na.op.gg/champions/riven,16,https://na.op.gg/champions/rammus,17,https://na.op.gg/champions/viktor,15,https://na.op.gg/champions/twitch,15,https://na.op.gg/champions/zyra,14,https://na.op.gg/champions/fiddlesticks
1663984162-491,https://na.op.gg/leaderboards/champions?region=na,franzai,https://na.op.gg/summoners/na/franzai,Defeat,,,,,,,,,,,,,,,,,,,,,12,https://na.op.gg/champions/fiddlesticks
1663984162-492,https://na.op.gg/leaderboards/champions?region=na,franzai,https://na.op.gg/summoners/na/franzai,Defeat,14,https://na.op.gg/champions/fiora,,,12,https://na.op.gg/champions/annie,13,https://na.op.gg/champions/sivir,11,https://na.op.gg/champions/gragas,13,https://na.op.gg/champions/maokai,15,https://na.op.gg/champions/belveth,14,https://na.op.gg/champions/viktor,15,https://na.op.gg/champions/missfortune,11,https://na.op.gg/champions/amumu,12,https://na.op.gg/champions/fiddlesticks
1663984162-493,https://na.op.gg/leaderboards/champions?region=na,franzai,https://na.op.gg/summoners/na/franzai,Victory,,,,,,,,,,,,,,,,,,,,,11,https://na.op.gg/champions/fiddlesticks
1663984162-494,https://na.op.gg/leaderboards/champions?region=na,franzai,https://na.op.gg/summoners/na/franzai,Victory,10,https://na.op.gg/champions/garen,8,https://na.op.gg/champions/kayn,10,https://na.op.gg/champions/vladimir,8,https://na.op.gg/champions/caitlyn,7,https://na.op.gg/champions/soraka,12,https://na.op.gg/champions/mordekaiser,,,12,https://na.op.gg/champions/gragas,9,https://na.op.gg/champions/missfortune,8,https://na.op.gg/champions/pyke,11,https://na.op.gg/champions/fiddlesticks
1663984162-495,https://na.op.gg/leaderboards/champions?region=na,franzai,https://na.op.gg/summoners/na/franzai,Victory,,,,,,,,,,,,,,,,,,,,,13,https://na.op.gg/champions/fiddlesticks
1663984162-496,https://na.op.gg/leaderboards/champions?region=na,franzai,https://na.op.gg/summoners/na/franzai,Victory,13,https://na.op.gg/champions/kayle,11,https://na.op.gg/champions/shaco,12,https://na.op.gg/champions/vayne,12,https://na.op.gg/champions/caitlyn,11,https://na.op.gg/champions/lux,14,https://na.op.gg/champions/sett,,,15,https://na.op.gg/champions/nasus,14,https://na.op.gg/champions/ezreal,13,https://na.op.gg/champions/yuumi,13,https://na.op.gg/champions/fiddlesticks
1663984162-497,https://na.op.gg/leaderboards/champions?region=na,franzai,https://na.op.gg/summoners/na/franzai,Defeat,,,,,,,,,,,,,,,,,,,,,18,https://na.op.gg/champions/fiddlesticks
1663984162-498,https://na.op.gg/leaderboards/champions?region=na,franzai,https://na.op.gg/summoners/na/franzai,Defeat,18,https://na.op.gg/champions/aatrox,,,18,https://na.op.gg/champions/zed,18,https://na.op.gg/champions/samira,16,https://na.op.gg/champions/udyr,18,https://na.op.gg/champions/singed,18,https://na.op.gg/champions/trundle,18,https://na.op.gg/champions/ekko,17,https://na.op.gg/champions/draven,18,https://na.op.gg/champions/shaco,18,https://na.op.gg/champions/fiddlesticks
1663984162-499,https://na.op.gg/leaderboards/champions?region=na,franzai,https://na.op.gg/summoners/na/franzai,Victory,,,,,,,,,,,,,,,,,,,,,13,https://na.op.gg/champions/fiddlesticks
1663984162-500,https://na.op.gg/leaderboards/champions?region=na,franzai,https://na.op.gg/summoners/na/franzai,Victory,12,https://na.op.gg/champions/darius,14,https://na.op.gg/champions/kindred,13,https://na.op.gg/champions/aurelionsol,12,https://na.op.gg/champions/lucian,10,https://na.op.gg/champions/renata,14,https://na.op.gg/champions/jax,,,13,https://na.op.gg/champions/katarina,15,https://na.op.gg/champions/caitlyn,13,https://na.op.gg/champions/janna,13,https://na.op.gg/champions/fiddlesticks
1663984162-501,https://na.op.gg/leaderboards/champions?region=na,franzai,https://na.op.gg/summoners/na/franzai,Defeat,,,,,,,,,,,,,,,,,,,,,13,https://na.op.gg/champions/fiddlesticks
1663984162-502,https://na.op.gg/leaderboards/champions?region=na,franzai,https://na.op.gg/summoners/na/franzai,Defeat,15,https://na.op.gg/champions/tryndamere,,,13,https://na.op.gg/champions/orianna,13,https://na.op.gg/champions/tristana,12,https://na.op.gg/champions/soraka,16,https://na.op.gg/champions/sion,16,https://na.op.gg/champions/karthus,15,https://na.op.gg/champions/yasuo,14,https://na.op.gg/champions/jhin,13,https://na.op.gg/champions/amumu,13,https://na.op.gg/champions/fiddlesticks
1663984162-503,https://na.op.gg/leaderboards/champions?region=na,franzai,https://na.op.gg/summoners/na/franzai,Victory,,,,,,,,,,,,,,,,,,,,,17,https://na.op.gg/champions/fiddlesticks
1663984162-504,https://na.op.gg/leaderboards/champions?region=na,franzai,https://na.op.gg/summoners/na/franzai,Victory,15,https://na.op.gg/champions/zeri,17,https://na.op.gg/champions/hecarim,14,https://na.op.gg/champions/akshan,15,https://na.op.gg/champions/samira,14,https://na.op.gg/champions/zyra,18,https://na.op.gg/champions/zac,,,17,https://na.op.gg/champions/zed,16,https://na.op.gg/champions/sivir,16,https://na.op.gg/champions/soraka,17,https://na.op.gg/champions/fiddlesticks
1663984162-505,https://na.op.gg/leaderboards/champions?region=na,franzai,https://na.op.gg/summoners/na/franzai,Victory,,,,,,,,,,,,,,,,,,,,,12,https://na.op.gg/champions/fiddlesticks
1663984162-506,https://na.op.gg/leaderboards/champions?region=na,franzai,https://na.op.gg/summoners/na/franzai,Victory,10,https://na.op.gg/champions/katarina,10,https://na.op.gg/champions/khazix,12,https://na.op.gg/champions/yone,9,https://na.op.gg/champions/samira,9,https://na.op.gg/champions/maokai,13,https://na.op.gg/champions/kled,,,13,https://na.op.gg/champions/kassadin,11,https://na.op.gg/champions/lucian,10,https://na.op.gg/champions/lulu,12,https://na.op.gg/champions/fiddlesticks
1663984162-507,https://na.op.gg/leaderboards/champions?region=na,franzai,https://na.op.gg/summoners/na/franzai,Defeat,,,,,,,,,,,,,,,,,,,,,14,https://na.op.gg/champions/fiddlesticks
1663984162-508,https://na.op.gg/leaderboards/champions?region=na,franzai,https://na.op.gg/summoners/na/franzai,Defeat,13,https://na.op.gg/champions/masteryi,,,12,https://na.op.gg/champions/yone,14,https://na.op.gg/champions/caitlyn,11,https://na.op.gg/champions/lulu,15,https://na.op.gg/champions/malphite,16,https://na.op.gg/champions/ekko,15,https://na.op.gg/champions/sett,14,https://na.op.gg/champions/kaisa,13,https://na.op.gg/champions/yuumi,14,https://na.op.gg/champions/fiddlesticks
1663984162-509,https://na.op.gg/leaderboards/champions?region=na,franzai,https://na.op.gg/summoners/na/franzai,Victory,,,,,,,,,,,,,,,,,,,,,12,https://na.op.gg/champions/fiddlesticks
1663984162-510,https://na.op.gg/leaderboards/champions?region=na,franzai,https://na.op.gg/summoners/na/franzai,Victory,12,https://na.op.gg/champions/sett,11,https://na.op.gg/champions/elise,11,https://na.op.gg/champions/sylas,11,https://na.op.gg/champions/aphelios,8,https://na.op.gg/champions/janna,11,https://na.op.gg/champions/aatrox,,,13,https://na.op.gg/champions/varus,11,https://na.op.gg/champions/seraphine,10,https://na.op.gg/champions/taric,12,https://na.op.gg/champions/fiddlesticks
1663984162-511,https://na.op.gg/leaderboards/champions?region=na,franzai,https://na.op.gg/summoners/na/franzai,Defeat,,,,,,,,,,,,,,,,,,,,,14,https://na.op.gg/champions/zac
1663984162-512,https://na.op.gg/leaderboards/champions?region=na,franzai,https://na.op.gg/summoners/na/franzai,Defeat,13,https://na.op.gg/champions/aatrox,,,14,https://na.op.gg/champions/draven,13,https://na.op.gg/champions/missfortune,11,https://na.op.gg/champions/pyke,16,https://na.op.gg/champions/garen,14,https://na.op.gg/champions/reksai,16,https://na.op.gg/champions/rumble,14,https://na.op.gg/champions/ezreal,12,https://na.op.gg/champions/ashe,14,https://na.op.gg/champions/zac
1663984162-513,https://na.op.gg/leaderboards/champions?region=na,franzai,https://na.op.gg/summoners/na/franzai,Victory,,,,,,,,,,,,,,,,,,,,,15,https://na.op.gg/champions/fiddlesticks
1663984162-514,https://na.op.gg/leaderboards/champions?region=na,franzai,https://na.op.gg/summoners/na/franzai,Victory,14,https://na.op.gg/champions/kennen,14,https://na.op.gg/champions/kayn,15,https://na.op.gg/champions/yone,13,https://na.op.gg/champions/vayne,13,https://na.op.gg/champions/rumble,15,https://na.op.gg/champions/udyr,,,15,https://na.op.gg/champions/sett,14,https://na.op.gg/champions/kaisa,14,https://na.op.gg/champions/soraka,15,https://na.op.gg/champions/fiddlesticks
